N	measure_1	measure_2	test_statistic	pvalue
500	Zeta_log	χ2	0.12795404935692262	0.8996040482523975
500	Zeta_log	LLR	0.6304517153434903	0.5363218961800731
500	Zeta_log	TF-IDF	0.04719372668962379	0.9628785081629305
500	RRF	Zeta_orig	-6.171717137819612	7.943684814163427e-06
500	RRF	Zeta_log	-6.638831401005641	3.1289842196818993e-06
500	RRF	RRF	0.0	1.0
500	RRF	Eta	-6.007546287840992	1.109717322112107e-05
500	RRF	Welch	-7.52410668925797	5.803842846575025e-07
500	RRF	Wilcoxon	-6.935734865411739	1.757381286104664e-06
500	RRF	KLD	-6.249310465220832	6.791007164168654e-06
500	RRF	χ2	-7.568985368650156	5.343768382065165e-07
500	RRF	LLR	-6.65942989625244	3.005066308777929e-06
500	RRF	TF-IDF	-7.92056542306274	2.824147520774493e-07
500	Eta	Zeta_orig	-0.4889787532529855	0.6307615171918619
500	Eta	Zeta_log	-0.8357301104103515	0.4142632687112249
500	Eta	RRF	6.007546287840992	1.109717322112107e-05
500	Eta	Eta	0.0	1.0
500	Eta	Welch	-1.177257136002518	0.25442559604918685
500	Eta	Wilcoxon	-0.7719259823608262	0.45017477193161026
500	Eta	KLD	0.3455675475775048	0.7336735006674315
500	Eta	χ2	-0.8218396554764766	0.42192126598124424
500	Eta	LLR	-0.25914392278494863	0.7984646514636918
500	Eta	TF-IDF	-0.9346531898472028	0.36233732307776145
500	Welch	Zeta_orig	0.6039247378533624	0.5534295832940155
500	Welch	Zeta_log	0.2633006105398837	0.795309303419063
500	Welch	RRF	7.52410668925797	5.803842846575025e-07
500	Welch	Eta	1.177257136002518	0.25442559604918685
500	Welch	Welch	0.0	1.0
500	Welch	Wilcoxon	0.39472073231231203	0.6976869775782109
500	Welch	KLD	1.655839966482499	0.1150834130884542
500	Welch	χ2	0.44526263679244793	0.6614384790627874
500	Welch	LLR	0.9783723224152718	0.34085753152599474
500	Welch	TF-IDF	0.36687645588849066	0.7179886041399899
500	Wilcoxon	Zeta_orig	0.23353928945374375	0.8179780160477096
500	Wilcoxon	Zeta_log	-0.10651546124892101	0.9163515396365567
500	Wilcoxon	RRF	6.935734865411739	1.757381286104664e-06
500	Wilcoxon	Eta	0.7719259823608262	0.45017477193161026
500	Wilcoxon	Welch	-0.39472073231231203	0.6976869775782109
500	Wilcoxon	Wilcoxon	0.0	1.0
500	Wilcoxon	KLD	1.1968360956097532	0.24689643996277086
500	Wilcoxon	χ2	0.014272077414959674	0.9887699183130901
500	Wilcoxon	LLR	0.5527861998341181	0.5872098505664103
500	Wilcoxon	TF-IDF	-0.07560365598034621	0.9405683780307957
500	KLD	Zeta_orig	-0.8522192072626784	0.4052892015756523
500	KLD	Zeta_log	-1.235383191030925	0.23256992813719907
500	KLD	RRF	6.249310465220832	6.791007164168654e-06
500	KLD	Eta	-0.3455675475775048	0.7336735006674315
500	KLD	Welch	-1.655839966482499	0.1150834130884542
500	KLD	Wilcoxon	-1.1968360956097532	0.24689643996277086
500	KLD	KLD	0.0	1.0
500	KLD	χ2	-1.3028239970186524	0.20905670352926561
500	KLD	LLR	-0.6546141971664654	0.5209938597213193
500	KLD	TF-IDF	-1.450355530646134	0.16416220250822583
500	χ2	Zeta_orig	0.23749409230198987	0.8149556887488063
500	χ2	Zeta_log	-0.12795404935692262	0.8996040482523975
500	χ2	RRF	7.568985368650156	5.343768382065165e-07
500	χ2	Eta	0.8218396554764766	0.42192126598124424
500	χ2	Welch	-0.44526263679244793	0.6614384790627874
500	χ2	Wilcoxon	-0.014272077414959674	0.9887699183130901
500	χ2	KLD	1.3028239970186524	0.20905670352926561
500	χ2	χ2	0.0	1.0
500	χ2	LLR	0.5898726092849881	0.5626083388395883
500	χ2	TF-IDF	-0.10041493576101182	0.9211249068357814
500	LLR	Zeta_orig	-0.2693390026199907	0.7907320302652932
500	LLR	Zeta_log	-0.6304517153434903	0.5363218961800731
500	LLR	RRF	6.65942989625244	3.005066308777929e-06
500	LLR	Eta	0.25914392278494863	0.7984646514636918
500	LLR	Welch	-0.9783723224152718	0.34085753152599474
500	LLR	Wilcoxon	-0.5527861998341181	0.5872098505664103
500	LLR	KLD	0.6546141971664654	0.5209938597213193
500	LLR	χ2	-0.5898726092849881	0.5626083388395883
500	LLR	LLR	0.0	1.0
500	LLR	TF-IDF	-0.7049729396890736	0.48984961489300793
500	TF-IDF	Zeta_orig	0.3261760564818923	0.7480528659302506
500	TF-IDF	Zeta_log	-0.04719372668962379	0.9628785081629305
500	TF-IDF	RRF	7.92056542306274	2.824147520774493e-07
500	TF-IDF	Eta	0.9346531898472028	0.36233732307776145
500	TF-IDF	Welch	-0.36687645588849066	0.7179886041399899
500	TF-IDF	Wilcoxon	0.07560365598034621	0.9405683780307957
500	TF-IDF	KLD	1.450355530646134	0.16416220250822583
500	TF-IDF	χ2	0.10041493576101182	0.9211249068357814
500	TF-IDF	LLR	0.7049729396890736	0.48984961489300793
500	TF-IDF	TF-IDF	0.0	1.0
1000	Zeta_orig	Zeta_orig	0.0	1.0
1000	Zeta_orig	Zeta_log	0.07753523552156227	0.9390531423326622
1000	Zeta_orig	RRF	4.861836690716361	0.00012531376435405357
1000	Zeta_orig	Eta	0.4399382052429797	0.6652187713269497
1000	Zeta_orig	Welch	-0.5160108149600906	0.6121274838801226
1000	Zeta_orig	Wilcoxon	-0.06487079000318723	0.9489919094524153
1000	Zeta_orig	KLD	0.9945341855021648	0.33314529692649264
1000	Zeta_orig	χ2	-0.027264022036348607	0.9785491542472118
1000	Zeta_orig	LLR	0.3889490256316851	0.7018765764962027
1000	Zeta_orig	TF-IDF	0.25739202852941895	0.7997955914339401
1000	Zeta_log	Zeta_orig	-0.07753523552156227	0.9390531423326622
1000	Zeta_log	Zeta_log	0.0	1.0
1000	Zeta_log	RRF	4.464808406819265	0.00029936787324376526
1000	Zeta_log	Eta	0.3355569228476926	0.7410844118602883
1000	Zeta_log	Welch	-0.5591805949975084	0.582929704021535
1000	Zeta_log	Wilcoxon	-0.14127816313510722	0.8892193293524399
1000	Zeta_log	KLD	0.831013786997954	0.41685338948455
1000	Zeta_log	χ2	-0.1054482114021181	0.9171863803791849
1000	Zeta_log	LLR	0.28402598441284604	0.7796318386196186
1000	Zeta_log	TF-IDF	0.15908722461623254	0.875371559217105
1000	RRF	Zeta_orig	-4.861836690716361	0.00012531376435405357
1000	RRF	Zeta_log	-4.464808406819265	0.00029936787324376526
1000	RRF	RRF	0.0	1.0
1000	RRF	Eta	-4.322006758075074	0.00041057373660630537
1000	RRF	Welch	-5.6786977927359015	2.190568380373022e-05
1000	RRF	Wilcoxon	-5.186607613311706	6.210194697593793e-05
1000	RRF	KLD	-4.36379558485414	0.00037427806380533035
1000	RRF	χ2	-5.074120676248535	7.910280137314417e-05
1000	RRF	LLR	-4.5321825012984345	0.0002580281386755113
1000	RRF	TF-IDF	-4.777797502640695	0.00015052123574105426
1000	Eta	Zeta_orig	-0.4399382052429797	0.6652187713269497
1000	Eta	Zeta_log	-0.3355569228476926	0.7410844118602883
1000	Eta	RRF	4.322006758075074	0.00041057373660630537
1000	Eta	Eta	0.0	1.0
1000	Eta	Welch	-0.9702566553405237	0.3447766798036055
1000	Eta	Wilcoxon	-0.5261957860050381	0.6051757580950266
1000	Eta	KLD	0.4858422691662258	0.6329405161857589
1000	Eta	χ2	-0.4828938238641394	0.6349920370768629
1000	Eta	LLR	-0.06454439199871384	0.9492481802772129
1000	Eta	TF-IDF	-0.2035915417856978	0.8409566505700031
1000	Welch	Zeta_orig	0.5160108149600906	0.6121274838801226
1000	Welch	Zeta_log	0.5591805949975084	0.582929704021535
1000	Welch	RRF	5.6786977927359015	2.190568380373022e-05
1000	Welch	Eta	0.9702566553405237	0.3447766798036055
1000	Welch	Welch	0.0	1.0
1000	Welch	Wilcoxon	0.47878690801629326	0.6378546922701517
1000	Welch	KLD	1.6508474736592584	0.11610887449013667
1000	Welch	χ2	0.5097508184628177	0.6164191701858031
1000	Welch	LLR	0.93745549873436	0.3609334489766858
1000	Welch	TF-IDF	0.8123992052699441	0.42717699733562764
1000	Wilcoxon	Zeta_orig	0.06487079000318723	0.9489919094524153
1000	Wilcoxon	Zeta_log	0.14127816313510722	0.8892193293524399
1000	Wilcoxon	RRF	5.186607613311706	6.210194697593793e-05
1000	Wilcoxon	Eta	0.5261957860050381	0.6051757580950266
1000	Wilcoxon	Welch	-0.47878690801629326	0.6378546922701517
1000	Wilcoxon	Wilcoxon	0.0	1.0
1000	Wilcoxon	KLD	1.1341874562929986	0.271595537701636
1000	Wilcoxon	χ2	0.03881114497527291	0.9694681817729934
1000	Wilcoxon	LLR	0.47648370074081525	0.6394626761053945
1000	Wilcoxon	TF-IDF	0.3400671444100169	0.7377421957283778
1000	KLD	Zeta_orig	-0.9945341855021648	0.33314529692649264
1000	KLD	Zeta_log	-0.831013786997954	0.41685338948455
1000	KLD	RRF	4.36379558485414	0.00037427806380533035
1000	KLD	Eta	-0.4858422691662258	0.6329405161857589
1000	KLD	Welch	-1.6508474736592584	0.11610887449013667
1000	KLD	Wilcoxon	-1.1341874562929986	0.271595537701636
1000	KLD	KLD	0.0	1.0
1000	KLD	χ2	-1.0724089161125139	0.29770451455968094
1000	KLD	LLR	-0.5789502318351901	0.5697974726743305
1000	KLD	TF-IDF	-0.7524301323078675	0.4615197154817108
1000	χ2	Zeta_orig	0.027264022036348607	0.9785491542472118
1000	χ2	Zeta_log	0.1054482114021181	0.9171863803791849
1000	χ2	RRF	5.074120676248535	7.910280137314417e-05
1000	χ2	Eta	0.4828938238641394	0.6349920370768629
1000	χ2	Welch	-0.5097508184628177	0.6164191701858031
1000	χ2	Wilcoxon	-0.03881114497527291	0.9694681817729934
1000	χ2	KLD	1.0724089161125139	0.29770451455968094
1000	χ2	χ2	0.0	1.0
1000	χ2	LLR	0.4320575327742678	0.6708309365904637
1000	χ2	TF-IDF	0.29650115807918886	0.7702413417371039
1000	LLR	Zeta_orig	-0.3889490256316851	0.7018765764962027
1000	LLR	Zeta_log	-0.28402598441284604	0.7796318386196186
1000	LLR	RRF	4.5321825012984345	0.0002580281386755113
1000	LLR	Eta	0.06454439199871384	0.9492481802772129
1000	LLR	Welch	-0.93745549873436	0.3609334489766858
1000	LLR	Wilcoxon	-0.47648370074081525	0.6394626761053945
1000	LLR	KLD	0.5789502318351901	0.5697974726743305
1000	LLR	χ2	-0.4320575327742678	0.6708309365904637
1000	LLR	LLR	0.0	1.0
1000	LLR	TF-IDF	-0.1426177935643079	0.8881763387049015
1000	TF-IDF	Zeta_orig	-0.25739202852941895	0.7997955914339401
1000	TF-IDF	Zeta_log	-0.15908722461623254	0.875371559217105
1000	TF-IDF	RRF	4.777797502640695	0.00015052123574105426
1000	TF-IDF	Eta	0.2035915417856978	0.8409566505700031
1000	TF-IDF	Welch	-0.8123992052699441	0.42717699733562764
1000	TF-IDF	Wilcoxon	-0.3400671444100169	0.7377421957283778
1000	TF-IDF	KLD	0.7524301323078675	0.4615197154817108
1000	TF-IDF	χ2	-0.29650115807918886	0.7702413417371039
1000	TF-IDF	LLR	0.1426177935643079	0.8881763387049015
1000	TF-IDF	TF-IDF	0.0	1.0
2000	Zeta_orig	Zeta_orig	0.0	1.0
2000	Zeta_orig	Zeta_log	0.04503208625305879	0.9645775625716204
2000	Zeta_orig	RRF	3.5508961149940115	0.0022833876115345695
2000	Zeta_orig	Eta	-0.1833287103554596	0.8565893579877869
2000	Zeta_orig	Welch	-0.7079001019551843	0.4880732724488871
2000	Zeta_orig	Wilcoxon	-0.32702851857746146	0.747418691404859
2000	Zeta_orig	KLD	0.46466506138581953	0.6477426685262975
2000	Zeta_orig	χ2	-0.5384800752114316	0.59684257816605
2000	Zeta_orig	LLR	0.12930127812409117	0.8985531467143704
2000	Zeta_orig	TF-IDF	-0.10744830778998256	0.9156219158904662
2000	Zeta_log	Zeta_orig	-0.04503208625305879	0.9645775625716204
2000	Zeta_log	Zeta_log	0.0	1.0
2000	Zeta_log	RRF	3.244297250362897	0.004501605539644485
2000	Zeta_log	Eta	-0.21781012883826115	0.8300271374355848
2000	Zeta_log	Welch	-0.7074505908236265	0.48834581211765227
2000	Zeta_log	Wilcoxon	-0.35191519228352336	0.7289881701747623
2000	Zeta_log	KLD	0.38629218563295353	0.7038084586327705
2000	Zeta_log	χ2	-0.5491210225378067	0.5896702708520927
2000	Zeta_log	LLR	0.07570425860250182	0.9404894540649296
2000	Zeta_log	TF-IDF	-0.14771349695130107	0.884210933340003
2000	RRF	Zeta_orig	-3.5508961149940115	0.0022833876115345695
2000	RRF	Zeta_log	-3.244297250362897	0.004501605539644485
2000	RRF	RRF	0.0	1.0
2000	RRF	Eta	-3.9356748133519663	0.000969224230094282
2000	RRF	Welch	-4.510341491547805	0.0002707537836628295
2000	RRF	Wilcoxon	-4.047239304527964	0.0007559757921417889
2000	RRF	KLD	-3.2530040933135163	0.004416085137625184
2000	RRF	χ2	-4.359437107416005	0.0003779069943580373
2000	RRF	LLR	-3.454138539488255	0.002830641499879559
2000	RRF	TF-IDF	-3.973792442246482	0.0008903138276731694
2000	Eta	Zeta_orig	0.1833287103554596	0.8565893579877869
2000	Eta	Zeta_log	0.21781012883826115	0.8300271374355848
2000	Eta	RRF	3.9356748133519663	0.000969224230094282
2000	Eta	Eta	0.0	1.0
2000	Eta	Welch	-0.5490260918126739	0.5897340659741137
2000	Eta	Wilcoxon	-0.1521760133166769	0.8807408452160633
2000	Eta	KLD	0.6799096261983795	0.5052128187242314
2000	Eta	χ2	-0.3705577458662227	0.7152916942914054
2000	Eta	LLR	0.32034826251281506	0.75239328818048
2000	Eta	TF-IDF	0.0846884575362566	0.9334438989225792
2000	Welch	Zeta_orig	0.7079001019551843	0.4880732724488871
2000	Welch	Zeta_log	0.7074505908236265	0.48834581211765227
2000	Welch	RRF	4.510341491547805	0.0002707537836628295
2000	Welch	Eta	0.5490260918126739	0.5897340659741137
2000	Welch	Welch	0.0	1.0
2000	Welch	Wilcoxon	0.3908772886642146	0.7004757757036144
2000	Welch	KLD	1.2326410839955806	0.23356748472201622
2000	Welch	χ2	0.1829226211916955	0.8569033027501456
2000	Welch	LLR	0.850813635982037	0.40604922666062926
2000	Welch	TF-IDF	0.6495571210690844	0.5241815770829621
2000	Wilcoxon	Zeta_orig	0.32702851857746146	0.747418691404859
2000	Wilcoxon	Zeta_log	0.35191519228352336	0.7289881701747623
2000	Wilcoxon	RRF	4.047239304527964	0.0007559757921417889
2000	Wilcoxon	Eta	0.1521760133166769	0.8807408452160633
2000	Wilcoxon	Welch	-0.3908772886642146	0.7004757757036144
2000	Wilcoxon	Wilcoxon	0.0	1.0
2000	Wilcoxon	KLD	0.8255661076030136	0.41985802670734074
2000	Wilcoxon	χ2	-0.21307431107040037	0.8336636127946098
2000	Wilcoxon	LLR	0.4642138701577848	0.6480597158558885
2000	Wilcoxon	TF-IDF	0.2401858130905372	0.8129003348598851
2000	KLD	Zeta_orig	-0.46466506138581953	0.6477426685262975
2000	KLD	Zeta_log	-0.38629218563295353	0.7038084586327705
2000	KLD	RRF	3.2530040933135163	0.004416085137625184
2000	KLD	Eta	-0.6799096261983795	0.5052128187242314
2000	KLD	Welch	-1.2326410839955806	0.23356748472201622
2000	KLD	Wilcoxon	-0.8255661076030136	0.41985802670734074
2000	KLD	KLD	0.0	1.0
2000	KLD	χ2	-1.058625962275505	0.30377051165032465
2000	KLD	LLR	-0.33416721198323746	0.7421153044262863
2000	KLD	TF-IDF	-0.614596530747836	0.5465123871941013
2000	χ2	Zeta_orig	0.5384800752114316	0.59684257816605
2000	χ2	Zeta_log	0.5491210225378067	0.5896702708520927
2000	χ2	RRF	4.359437107416005	0.0003779069943580373
2000	χ2	Eta	0.3705577458662227	0.7152916942914054
2000	χ2	Welch	-0.1829226211916955	0.8569033027501456
2000	χ2	Wilcoxon	0.21307431107040037	0.8336636127946098
2000	χ2	KLD	1.058625962275505	0.30377051165032465
2000	χ2	χ2	0.0	1.0
2000	χ2	LLR	0.6806085894609368	0.5047806650747788
2000	χ2	TF-IDF	0.46685722740010205	0.6462032440914753
2000	LLR	Zeta_orig	-0.12930127812409117	0.8985531467143704
2000	LLR	Zeta_log	-0.07570425860250182	0.9404894540649296
2000	LLR	RRF	3.454138539488255	0.002830641499879559
2000	LLR	Eta	-0.32034826251281506	0.75239328818048
2000	LLR	Welch	-0.850813635982037	0.40604922666062926
2000	LLR	Wilcoxon	-0.4642138701577848	0.6480597158558885
2000	LLR	KLD	0.33416721198323746	0.7421153044262863
2000	LLR	χ2	-0.6806085894609368	0.5047806650747788
2000	LLR	LLR	0.0	1.0
2000	LLR	TF-IDF	-0.24731666408251585	0.807462128563356
2000	TF-IDF	Zeta_orig	0.10744830778998256	0.9156219158904662
2000	TF-IDF	Zeta_log	0.14771349695130107	0.884210933340003
2000	TF-IDF	RRF	3.973792442246482	0.0008903138276731694
2000	TF-IDF	Eta	-0.0846884575362566	0.9334438989225792
2000	TF-IDF	Welch	-0.6495571210690844	0.5241815770829621
2000	TF-IDF	Wilcoxon	-0.2401858130905372	0.8129003348598851
2000	TF-IDF	KLD	0.614596530747836	0.5465123871941013
2000	TF-IDF	χ2	-0.46685722740010205	0.6462032440914753
2000	TF-IDF	LLR	0.24731666408251585	0.807462128563356
2000	TF-IDF	TF-IDF	0.0	1.0
3000	Zeta_orig	Zeta_orig	0.0	1.0
3000	Zeta_orig	Zeta_log	0.09480685292929764	0.9255156880002111
3000	Zeta_orig	RRF	1.6145857536345294	0.12379304571715868
3000	Zeta_orig	Eta	-0.17339919125537645	0.8642727338314712
3000	Zeta_orig	Welch	-0.6958778691725848	0.49539295960748175
3000	Zeta_orig	Wilcoxon	0.06864880492957671	0.9460260317008723
3000	Zeta_orig	KLD	0.4568485950299984	0.6532449756788116
3000	Zeta_orig	χ2	-0.449568919837232	0.6583878935980387
3000	Zeta_orig	LLR	0.06907274804302213	0.9456932709192997
3000	Zeta_orig	TF-IDF	0.07020074512353215	0.9448079354192336
3000	Zeta_log	Zeta_orig	-0.09480685292929764	0.9255156880002111
3000	Zeta_log	Zeta_log	0.0	1.0
3000	Zeta_log	RRF	1.4369144289346247	0.16789766810862974
3000	Zeta_log	Eta	-0.26235332270696154	0.7960280736697387
3000	Zeta_log	Welch	-0.7589099250772131	0.4577299057438142
3000	Zeta_log	Wilcoxon	-0.030768661439253376	0.9757926325772561
3000	Zeta_log	KLD	0.33493013263206695	0.7415493048115425
3000	Zeta_log	χ2	-0.5250918821153959	0.6059273677719328
3000	Zeta_log	LLR	-0.028573676960049435	0.9775190303197107
3000	Zeta_log	TF-IDF	-0.029025139402867394	0.97716393675329
3000	RRF	Zeta_orig	-1.6145857536345294	0.12379304571715868
3000	RRF	Zeta_log	-1.4369144289346247	0.16789766810862974
3000	RRF	RRF	0.0	1.0
3000	RRF	Eta	-1.851939979152735	0.08050886721735642
3000	RRF	Welch	-2.450645597216868	0.02471048298290339
3000	RRF	Wilcoxon	-1.5686613554786224	0.13413847472998403
3000	RRF	KLD	-1.2160332410913168	0.23967970168421576
3000	RRF	χ2	-2.1613329438467903	0.04439053940202707
3000	RRF	LLR	-1.5352839878862192	0.14210466183884476
3000	RRF	TF-IDF	-1.562136960660245	0.13566554562994546
3000	Eta	Zeta_orig	0.17339919125537645	0.8642727338314712
3000	Eta	Zeta_log	0.26235332270696154	0.7960280736697387
3000	Eta	RRF	1.851939979152735	0.08050886721735642
3000	Eta	Eta	0.0	1.0
3000	Eta	Welch	-0.5373608380910387	0.5975994750195526
3000	Eta	Wilcoxon	0.24720606295739148	0.8075464001232071
3000	Eta	KLD	0.6553942375955931	0.5205031286676083
3000	Eta	χ2	-0.28426611143239017	0.779450751552029
3000	Eta	LLR	0.24392405065238995	0.810048199470684
3000	Eta	TF-IDF	0.24825596698856472	0.8067465327782561
3000	Welch	Zeta_orig	0.6958778691725848	0.49539295960748175
3000	Welch	Zeta_log	0.7589099250772131	0.4577299057438142
3000	Welch	RRF	2.450645597216868	0.02471048298290339
3000	Welch	Eta	0.5373608380910387	0.5975994750195526
3000	Welch	Welch	0.0	1.0
3000	Welch	Wilcoxon	0.7810912886463847	0.4449010671007514
3000	Welch	KLD	1.221533965612921	0.23764184038961567
3000	Welch	χ2	0.25117413649390213	0.8045244854633319
3000	Welch	LLR	0.7657569663764441	0.45374596721811244
3000	Welch	TF-IDF	0.7803854093935014	0.44530586587915366
3000	Wilcoxon	Zeta_orig	-0.06864880492957671	0.9460260317008723
3000	Wilcoxon	Zeta_log	0.030768661439253376	0.9757926325772561
3000	Wilcoxon	RRF	1.5686613554786224	0.13413847472998403
3000	Wilcoxon	Eta	-0.24720606295739148	0.8075464001232071
3000	Wilcoxon	Welch	-0.7810912886463847	0.4449010671007514
3000	Wilcoxon	Wilcoxon	0.0	1.0
3000	Wilcoxon	KLD	0.39242404010021875	0.6993529250182637
3000	Wilcoxon	χ2	-0.5289235295508778	0.6033204797187525
3000	Wilcoxon	LLR	0.0017668505914820725	0.9986096924767821
3000	Wilcoxon	TF-IDF	0.0017749151097574472	0.9986033466385524
3000	KLD	Zeta_orig	-0.4568485950299984	0.6532449756788116
3000	KLD	Zeta_log	-0.33493013263206695	0.7415493048115425
3000	KLD	RRF	1.2160332410913168	0.23967970168421576
3000	KLD	Eta	-0.6553942375955931	0.5205031286676083
3000	KLD	Welch	-1.221533965612921	0.23764184038961567
3000	KLD	Wilcoxon	-0.39242404010021875	0.6993529250182637
3000	KLD	KLD	0.0	1.0
3000	KLD	χ2	-0.9520428142091795	0.3536855070607716
3000	KLD	LLR	-0.3824397287852858	0.706613401766282
3000	KLD	TF-IDF	-0.38937585024073784	0.7015664116689606
3000	χ2	Zeta_orig	0.449568919837232	0.6583878935980387
3000	χ2	Zeta_log	0.5250918821153959	0.6059273677719328
3000	χ2	RRF	2.1613329438467903	0.04439053940202707
3000	χ2	Eta	0.28426611143239017	0.779450751552029
3000	χ2	Welch	-0.25117413649390213	0.8045244854633319
3000	χ2	Wilcoxon	0.5289235295508778	0.6033204797187525
3000	χ2	KLD	0.9520428142091795	0.3536855070607716
3000	χ2	χ2	0.0	1.0
3000	χ2	LLR	0.519554387365381	0.6097044784661061
3000	χ2	TF-IDF	0.5290830657062422	0.6032120569519106
3000	LLR	Zeta_orig	-0.06907274804302213	0.9456932709192997
3000	LLR	Zeta_log	0.028573676960049435	0.9775190303197107
3000	LLR	RRF	1.5352839878862192	0.14210466183884476
3000	LLR	Eta	-0.24392405065238995	0.810048199470684
3000	LLR	Welch	-0.7657569663764441	0.45374596721811244
3000	LLR	Wilcoxon	-0.0017668505914820725	0.9986096924767821
3000	LLR	KLD	0.3824397287852858	0.706613401766282
3000	LLR	χ2	-0.519554387365381	0.6097044784661061
3000	LLR	LLR	0.0	1.0
3000	LLR	TF-IDF	-2.1779680645956256e-05	0.9999828618952679
3000	TF-IDF	Zeta_orig	-0.07020074512353215	0.9448079354192336
3000	TF-IDF	Zeta_log	0.029025139402867394	0.97716393675329
3000	TF-IDF	RRF	1.562136960660245	0.13566554562994546
3000	TF-IDF	Eta	-0.24825596698856472	0.8067465327782561
3000	TF-IDF	Welch	-0.7803854093935014	0.44530586587915366
3000	TF-IDF	Wilcoxon	-0.0017749151097574472	0.9986033466385524
3000	TF-IDF	KLD	0.38937585024073784	0.7015664116689606
3000	TF-IDF	χ2	-0.5290830657062422	0.6032120569519106
3000	TF-IDF	LLR	2.1779680645956256e-05	0.9999828618952679
3000	TF-IDF	TF-IDF	0.0	1.0
4000	Zeta_orig	Zeta_orig	0.0	1.0
4000	Zeta_orig	Zeta_log	0.24818836021628973	0.8067980322699372
4000	Zeta_orig	RRF	1.1750539377824067	0.25528358456561984
4000	Zeta_orig	Eta	0.3769765209373729	0.7105985359373876
4000	Zeta_orig	Welch	-0.4580884441158416	0.652370821348637
4000	Zeta_orig	Wilcoxon	0.334431910055617	0.7419189116507008
4000	Zeta_orig	KLD	0.5925301715803906	0.5608663356885148
4000	Zeta_orig	χ2	0.209102616306554	0.8367163275396858
4000	Zeta_orig	LLR	0.18421715382649662	0.8559025943407604
4000	Zeta_orig	TF-IDF	0.22757926127554973	0.8225383077000963
4000	Zeta_log	Zeta_orig	-0.24818836021628973	0.8067980322699372
4000	Zeta_log	Zeta_log	0.0	1.0
4000	Zeta_log	RRF	0.8408670595370192	0.4114539274162743
4000	Zeta_log	Eta	0.11130255956867594	0.9126081469678626
4000	Zeta_log	Welch	-0.6552485606402547	0.5205947558319789
4000	Zeta_log	Wilcoxon	0.07722130396094636	0.9392993911273386
4000	Zeta_log	KLD	0.30202870079338573	0.7660921285247002
4000	Zeta_log	χ2	-0.041761870905235345	0.9671482885351699
4000	Zeta_log	LLR	-0.05894718163091058	0.9536436828178287
4000	Zeta_log	TF-IDF	-0.025487850575494516	0.9799462837249064
4000	RRF	Zeta_orig	-1.1750539377824067	0.25528358456561984
4000	RRF	Zeta_log	-0.8408670595370192	0.4114539274162743
4000	RRF	RRF	0.0	1.0
4000	RRF	Eta	-0.7469229989327372	0.464755554077633
4000	RRF	Welch	-1.5634293441152975	0.13536190449960508
4000	RRF	Wilcoxon	-0.7674848015621096	0.4527439920033317
4000	RRF	KLD	-0.5673586866341587	0.5774787369944625
4000	RRF	χ2	-0.9030519716198606	0.3784250584937715
4000	RRF	LLR	-0.9021702762052264	0.37888066806018184
4000	RRF	TF-IDF	-0.8883031841961191	0.38609452633588925
4000	Eta	Zeta_orig	-0.3769765209373729	0.7105985359373876
4000	Eta	Zeta_log	-0.11130255956867594	0.9126081469678626
4000	Eta	RRF	0.7469229989327372	0.464755554077633
4000	Eta	Eta	0.0	1.0
4000	Eta	Welch	-0.7904184960276982	0.439573633281082
4000	Eta	Wilcoxon	-0.03303515717562756	0.9740101190890711
4000	Eta	KLD	0.19342978290692142	0.8487883455940679
4000	Eta	χ2	-0.15667220707567636	0.8772470809666909
4000	Eta	LLR	-0.17174543844369616	0.8655537697067726
4000	Eta	TF-IDF	-0.14026457311591492	0.8900086144674577
4000	Welch	Zeta_orig	0.4580884441158416	0.652370821348637
4000	Welch	Zeta_log	0.6552485606402547	0.5205947558319789
4000	Welch	RRF	1.5634293441152975	0.13536190449960508
4000	Welch	Eta	0.7904184960276982	0.439573633281082
4000	Welch	Welch	0.0	1.0
4000	Welch	Wilcoxon	0.7417868938752302	0.4677856945226092
4000	Welch	KLD	1.0071059144109786	0.3272313160731325
4000	Welch	χ2	0.627568074699775	0.5381675343028518
4000	Welch	LLR	0.5937420397703218	0.5600729109016008
4000	Welch	TF-IDF	0.6464636017089026	0.5261369062470795
4000	Wilcoxon	Zeta_orig	-0.334431910055617	0.7419189116507008
4000	Wilcoxon	Zeta_log	-0.07722130396094636	0.9392993911273386
4000	Wilcoxon	RRF	0.7674848015621096	0.4527439920033317
4000	Wilcoxon	Eta	0.03303515717562756	0.9740101190890711
4000	Wilcoxon	Welch	-0.7417868938752302	0.4677856945226092
4000	Wilcoxon	Wilcoxon	0.0	1.0
4000	Wilcoxon	KLD	0.2236868403650415	0.8255201048018008
4000	Wilcoxon	χ2	-0.12101159223448639	0.9050224757805966
4000	Wilcoxon	LLR	-0.13664160179088816	0.8928307929136065
4000	Wilcoxon	TF-IDF	-0.10479977684100489	0.9176936573956719
4000	KLD	Zeta_orig	-0.5925301715803906	0.5608663356885148
4000	KLD	Zeta_log	-0.30202870079338573	0.7660921285247002
4000	KLD	RRF	0.5673586866341587	0.5774787369944625
4000	KLD	Eta	-0.19342978290692142	0.8487883455940679
4000	KLD	Welch	-1.0071059144109786	0.3272313160731325
4000	KLD	Wilcoxon	-0.2236868403650415	0.8255201048018008
4000	KLD	KLD	0.0	1.0
4000	KLD	χ2	-0.35290120545623527	0.7282613521747415
